CGNDB ID,Geographical Name,ISO Language Code,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
IADLG,Bartstow,und,Undetermined,,Locality,Populated Place,UNP,0c83c783849c20c3066f8df115cc033e,50.8780556,-113.1661111,22-23-W4,Alberta,50000,1957-05-02,AB-Ministry of Culture and Status of Women
IAIZC,Base Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8678ee849c20c3715d214d0fef77c8,55.6491667,-111.8450000,77-12-W4,Alberta,250000,1966-10-13,AB-Ministry of Culture and Status of Women
IADLJ,Base Line Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83c7c4849c20c3cf5310c5e55aa121,52.2069445,-115.1927778,37-9-W5,Alberta,250000,1941-08-14,AB-Ministry of Culture and Status of Women
IADLM,Base Line Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cff8ded849c20c33c5419e9752f920d,54.2375000,-119.8450000,"60,61-13-W6",Alberta,50000,1958-12-04,AB-Ministry of Culture and Status of Women
IAAGW,Base des Forces canadiennes Cold Lake,und,Undetermined,,Canadian Forces Base,Constructed Feature,MIL,545016afba3411d892e2080020a0f4c9,54.4075000,-110.2755600,"62,63-2,3-W4",Alberta,250000,1990-12-31,National Defence
IAAHI,Base des Forces canadiennes Suffield,und,Undetermined,,Canadian Forces Base,Constructed Feature,MIL,54d43ad1ba3411d892e2080020a0f4c9,50.2733334,-111.1750000,"21,22-15-9-W4",Alberta,250000,1990-12-31,National Defence
IADLK,Baseline Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83c886849c20c3624cb28db3b865b2,53.5322223,-117.3505556,32-52-23-W5,Alberta,250000,1946-09-18,AB-Ministry of Culture and Status of Women
IATCC,Baseline Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cc53e51849c20c39494285d71810656,56.6800000,-113.2341667,35-89-17-W4,Alberta,50000,1992-01-22,AB-Ministry of Culture and Status of Women
IADLL,Baseline Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83c845849c20c37aed7294c9a2ae72,54.2338889,-115.9136111,60-13-W5,Alberta,250000,1945-12-08,AB-Ministry of Culture and Status of Women
IADLN,Baseline Mountain,und,Undetermined,,Mountain,Terrain Feature,MTN,0cff8e30849c20c33ed83d5b81184443,52.1333333,-115.4291667,31-36-10-W5,Alberta,250000,1978-10-27,AB-Ministry of Culture and Status of Women
IADLO,Bashaw,und,Undetermined,,Town,Populated Place,TOWN,7b315e40d05511d892e2080020a0f4c9,52.5830555,-112.9702778,4-42-21-W4,Alberta,1000000,1995-01-01,AB-Ministry of Culture and Status of Women
IADLP,Basilica Mountain,und,Undetermined,,Mountain,Terrain Feature,MTN,0c83c8c7849c20c39a857a54cee77b52,52.8055556,-118.3422222,44-3-W6,Alberta,250000,1951-02-07,AB-Ministry of Culture and Status of Women
IADLQ,Bassano,und,Undetermined,,Town,Populated Place,TOWN,693d923dd05511d892e2080020a0f4c9,50.7875000,-112.4683333,17-21-18-W4,Alberta,1000000,1995-01-01,AB-Ministry of Culture and Status of Women
IADLT,Basset Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83c949849c20c35a3e83d38f4d9b14,58.3194444,-118.4777778,"107-3,4-W6",Alberta,1000000,1944-11-06,AB-Ministry of Culture and Status of Women
IADLU,Bastion Peak,und,Undetermined,,Peak,Terrain Feature,MTN,7f61ef30ba3411d892e2080020a0f4c9,52.7097222,-118.3450000,43-3-W6,Alberta,50000,1935-03-05,AB-Ministry of Culture and Status of Women
IADME,Bat Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cb69849c20c3039ab0c3c75d90fc,56.3000000,-114.9500000,"84-6,7-W5",Alberta,250000,1944-10-12,AB-Ministry of Culture and Status of Women
IADMC,Bat Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cb1e849c20c3ebd0450c37653383,53.2252778,-114.5338889,16-49-4-W5,Alberta,50000,1959-04-03,AB-Ministry of Culture and Status of Women
IADMD,Bat Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cadc849c20c39fc236c8c1378a22,54.6483333,-111.9761111,25-65-14-W4,Alberta,250000,1951-05-03,AB-Ministry of Culture and Status of Women
IADLV,Bateman Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83c98b849c20c3eae5cdc2a657dfbe,51.0380555,-114.8127778,8-24-6-W5,Alberta,250000,1956-11-02,AB-Ministry of Culture and Status of Women
IADLW,Bateman Ridge,und,Undetermined,,Ridge,Terrain Feature,MTN,0c83ca0e849c20c304a39430a77c9c14,51.0905556,-114.5938889,"24,25-4,5-W5",Alberta,50000,1956-11-02,AB-Ministry of Culture and Status of Women
IADLX,Bates Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83c9cc849c20c341849fb5668ec243,54.2047222,-110.0250000,24-60-1-W4,Alberta,250000,1950-07-06,AB-Ministry of Culture and Status of Women
IADLY,Bath Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83ca54849c20c3cdcbb762aefdc068,51.4408333,-116.2077778,28-16-W5,Alberta,50000,1952-04-03,AB-Ministry of Culture and Status of Women
IADMA,Bath Glacier,und,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0c83ca99849c20c323844143d40dc615,51.5166666,-116.3833333,29-17-W5,Alberta,250000,1924-03-31,AB-Ministry of Culture and Status of Women
IADMG,Battensby Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cbec849c20c3d1c89c88a0002dea,52.8422222,-110.6555556,34-44-5-W4,Alberta,250000,1951-04-05,AB-Ministry of Culture and Status of Women
IADMH,Batter Junction,und,Undetermined,,Locality,Populated Place,UNP,0c83cbac849c20c3b6f28e9859694468,51.6366667,-111.8227778,8-31-13-W4,Alberta,250000,1964-01-02,AB-Ministry of Culture and Status of Women
IADMJ,Battle Bend,und,Undetermined,,Locality,Populated Place,UNP,0c83cc2c849c20c3c6e28472b0f2f612,52.4488889,-111.4452778,"7-40-10,11-W4",Alberta,250000,1951-04-05,AB-Ministry of Culture and Status of Women
IADMK,Battle Butte,und,Undetermined,,Butte,Terrain Feature,MTN,0c83ccad849c20c3687cb729478a2044,52.7094444,-111.1419444,43-8-W4,Alberta,250000,1953-01-28,AB-Ministry of Culture and Status of Women
IADML,Battle Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83cc6d849c20c327a6fc44f317da3a,52.9833333,-114.2386111,46-2-W5,Alberta,50000,1960-11-03,AB-Ministry of Culture and Status of Women
IAIZZ,Battle Creek,und,Undetermined,,Creek,Water Feature,RIV,5231ca7aba3411d892e2080020a0f4c9,49.6483333,-110.0050000,8-30-W3,Alberta,1000000,1947-03-13,AB-Ministry of Culture and Status of Women
IADMM,Battle Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cd30849c20c34cd0027b0c6dbd3f,52.9683333,-114.1891667,46-2-W5,Alberta,1000000,1955-01-20,AB-Ministry of Culture and Status of Women
IADMN,Battle Lake,und,Undetermined,,Locality,Populated Place,UNP,0c83ccee849c20c3cf26c48cb1e70c0e,52.9602778,-114.1219444,46-1-W5,Alberta,250000,1960-11-03,AB-Ministry of Culture and Status of Women
IADMP,Battle River,und,Undetermined,,Locality,Populated Place,UNP,0c83cd70849c20c33b3ebef61d42a465,52.2316667,-111.9333333,4-38-14-W4,Alberta,250000,1950-01-16,AB-Ministry of Culture and Status of Women
IARTK,Battle River,und,Undetermined,,River,Water Feature,RIV,7003ea39ba3411d892e2080020a0f4c9,52.8572222,-110.0000000,,Alberta,5000000,1948-10-07,AB-Ministry of Culture and Status of Women
IADMV,Batty Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cdb3849c20c34688f12337220690,54.1047222,-111.6061111,59-11-W4,Alberta,250000,1950-04-06,AB-Ministry of Culture and Status of Women
IASTW,Bauer's Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cae10cf849c20c3c02b70648674ac0e,53.2844445,-111.0494444,1-50-8-W4,Alberta,250000,1992-01-22,AB-Ministry of Culture and Status of Women
IADMX,Bauerman Creek,und,Undetermined,,Creek,Water Feature,RIV,bdd779b9c6cd11d892e2080020a0f4c9,49.1255556,-114.0202778,2-1-W5,Alberta,250000,1960-04-07,AB-Ministry of Culture and Status of Women
IAKEQ,Bawlf,und,Undetermined,,Village,Populated Place,VILG,80ee7b7fd05511d892e2080020a0f4c9,52.9194444,-112.4661110,31-45-17-W4,Alberta,1000000,1995-01-01,AB-Ministry of Culture and Status of Women
IADNE,Baxter Lakes,und,Undetermined,,Lakes,Water Feature,LAKE,0c83cefb849c20c3acb7345cb84140da,52.9058333,-110.7216667,"45-5,6-W4",Alberta,1000000,1951-12-06,AB-Ministry of Culture and Status of Women
IADNC,Bay Tree,und,Undetermined,,Locality,Populated Place,UNP,0c83ceb9849c20c3410aba13e147e8e7,55.8250000,-119.9061111,2-79-13-W6,Alberta,250000,1947-10-07,AB-Ministry of Culture and Status of Women
IADMZ,Bayard Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83cdf6849c20c34a5319502b77827f,57.7694445,-112.4011111,101-15-W4,Alberta,250000,1954-09-02,AB-Ministry of Culture and Status of Women
IADNA,Baymar Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83ce79849c20c36b4a1d6b312d5138,51.2730555,-114.7905556,27-6-W5,Alberta,250000,1930-06-11,AB-Ministry of Culture and Status of Women
IADNB,Bayonet Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83ce37849c20c3c4869a354ca356a6,59.9338889,-110.3036111,"125,126-2-W4",Alberta,250000,1929-06-30,AB-Ministry of Culture and Status of Women
IADNZ,Beach Corner,und,Undetermined,,Locality,Populated Place,UNP,0c83d256849c20c338f68a53f7c58858,53.5416666,-114.1219444,5-53-1-W5,Alberta,250000,1950-04-06,AB-Ministry of Culture and Status of Women
IADOA,Beacon Corner,und,Undetermined,,Locality,Populated Place,UNP,0c83d296849c20c36cf07e86526ff74d,54.1797223,-111.1525000,9-60-8-W4,Alberta,250000,1950-07-06,AB-Ministry of Culture and Status of Women
IADOC,Beacon Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c83d2d7849c20c3b01ad6abfe9957c8,52.5397222,-118.2730556,41-2-W6,Alberta,250000,1935-03-05,AB-Ministry of Culture and Status of Women
IADOE,Beacon Peak,und,Undetermined,,Peak,Terrain Feature,MTN,0c83d317849c20c37189b00a943bc95c,52.5402777,-118.2422222,41-2-W6,Alberta,50000,1935-03-05,AB-Ministry of Culture and Status of Women
IAJAA,Beagle Creek,und,Undetermined,,Creek,Water Feature,RIV,54551f05c6be11d892e2080020a0f4c9,50.0669444,-114.2511111,13-2-W5,Alberta,50000,1970-04-22,AB-Ministry of Culture and Status of Women
IADOI,Bear Canyon,und,Undetermined,,Locality,Populated Place,UNP,5337c809c6be11d892e2080020a0f4c9,56.2172222,-119.8186111,27-83-12-W6,Alberta,250000,1976-01-16,AB-Ministry of Culture and Status of Women
IADOK,Bear Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d41f849c20c3886591b8a87bdd9a,50.3505556,-114.4577778,14-16-4-W5,Alberta,250000,1939-12-12,AB-Ministry of Culture and Status of Women
IADON,Bear Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d45f849c20c301bb1b2c22f0df06,51.6480556,-115.1825000,31-9-W5,Alberta,50000,1960-07-07,AB-Ministry of Culture and Status of Women
IADOR,Bear Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d4fb849c20c3c40ab3863816153f,54.3911111,-116.0622222,29-62-14-W5,Alberta,50000,1957-10-03,AB-Ministry of Culture and Status of Women
IADOO,Bear Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d49f849c20c38eeb92f896b6e0a0,53.9800000,-119.8411111,58-13-W6,Alberta,250000,1958-12-04,AB-Ministry of Culture and Status of Women
IADOJ,Bear Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d3da849c20c30ff80a1995b962b5,49.1508333,-111.2052778,"30-2-9,10-W4",Alberta,250000,1947-03-13,AB-Ministry of Culture and Status of Women
IADOT,Bear Hills,und,Undetermined,,Hills,Terrain Feature,MTN,0c83d53d849c20c3c0f56375523385e8,52.8563889,-113.5355556,"44,45-25-W4",Alberta,250000,1955-11-03,AB-Ministry of Culture and Status of Women
IADYL,Bear Lake,und,Undetermined,,Locality,Populated Place,UNP,0c8400bd849c20c3463c96c068ac12de,55.2802778,-118.9736111,4-73-7-W6,Alberta,250000,1947-10-07,AB-Ministry of Culture and Status of Women
IADYR,Bear Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8401a3849c20c39744b3c1b6bc9cd2,55.2516667,-118.9958333,72-7-W6,Alberta,1000000,1947-09-04,AB-Ministry of Culture and Status of Women
IAQSE,Bear Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c89f385849c20c3abc504d5e15c9f3f,53.7444444,-116.1522222,"9,10,15,16-55-15-W5",Alberta,250000,1983-10-20,AB-Ministry of Culture and Status of Women
IADYN,Bear Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c840118849c20c374204a39ad875bb7,54.0205555,-110.2272222,58-2-W4,Alberta,250000,1950-07-06,AB-Ministry of Culture and Status of Women
IADYQ,Bear Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c84021f849c20c36e60020cdd8245b8,54.2244444,-114.8730556,60-6-W5,Alberta,250000,1958-01-16,AB-Ministry of Culture and Status of Women
IASTU,Bear Pond,und,Undetermined,,Lake,Water Feature,LAKE,0cae104b849c20c38fb74a652500921f,50.2183333,-114.4305556,36-14-4-W5,Alberta,50000,1991-10-17,AB-Ministry of Culture and Status of Women
IADYS,Bear River,und,Undetermined,,River,Water Feature,RIV,0c8402a5849c20c31c8f29f1c5ecca6d,55.1080556,-118.4727778,36-70-4-W6,Alberta,1000000,1947-09-04,AB-Ministry of Culture and Status of Women
IARFB,Bear River,und,Undetermined,,River,Water Feature,RIV,c1e9cd0cc6cd11d892e2080020a0f4c9,55.2841667,-119.0350000,32-73-7-W6,Alberta,250000,1951-09-06,AB-Ministry of Culture and Status of Women
IADYT,Bear River,und,Undetermined,,River,Water Feature,RIV,0c840263849c20c3a245ee8229f46876,58.3308333,-115.4138889,107-9-W5,Alberta,1000000,1944-07-12,AB-Ministry of Culture and Status of Women
IADYZ,Bear Valley,und,Undetermined,,Valley,Terrain Feature,VALL,0c840399849c20c3b5a82504d15dc268,51.6394444,-114.7288889,31-6-W5,Alberta,50000,1937-11-02,AB-Ministry of Culture and Status of Women
IADOF,Bearberry,und,Undetermined,,Locality,Populated Place,UNP,7b308154c5f711d892e2080020a0f4c9,51.8538889,-114.9230556,27-33-7-W5,Alberta,250000,1975-07-21,AB-Ministry of Culture and Status of Women
IADOG,Bearberry Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d39b849c20c3e64699495c89d5e3,51.7994444,-114.6350000,33-5-W5,Alberta,250000,1956-11-02,AB-Ministry of Culture and Status of Women
IADOH,Bearberry Prairie,und,Undetermined,,Prairie,Feature Associated with Vegetation,VEGL,0c83d35a849c20c33f34cd37809d7a76,51.7791667,-114.7752778,32-6-W5,Alberta,50000,1956-11-02,AB-Ministry of Culture and Status of Women
IADOS,Bearhead Creek,und,Undetermined,,Creek,Water Feature,RIV,0c83d57f849c20c32ad10f4aa583f133,56.0236111,-116.9713889,18-81-19-W5,Alberta,1000000,1946-12-03,AB-Ministry of Culture and Status of Women
IADYJ,Bearhills Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c84001c849c20c35f853b6506521137,52.9386111,-113.6138889,"45,46-25-W4",Alberta,1000000,1937-06-01,AB-Ministry of Culture and Status of Women
IADYW,Bears Hump,und,Undetermined,,Cliff,Terrain Feature,CLF,0c840358849c20c3ddeab88417a96725,49.0658334,-113.9161111,1-30-W4,Alberta,50000,1971-06-08,AB-Ministry of Culture and Status of Women
IADYX,Bearspaw,und,Undetermined,,Locality,Populated Place,UNP,0c840316849c20c32e40f36d3d654a6f,51.1377778,-114.3102778,14-25-3-W5,Alberta,250000,1956-11-02,AB-Ministry of Culture and Status of Women
IBAOT,Bearspaw,und,Undetermined,,First Nation Administrative Location,Administrative Area,MUN2,902bd596fe244bc9924cd2a4794e566a,51.1700129,-114.8462875,,Alberta,50000,2023-09-14,Indigenous Services Canada
IADYY,Beartrap Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8404aa849c20c38a9d501c68e299ce,54.2041667,-110.5372222,23-60-4-W4,Alberta,250000,1945-07-28,AB-Ministry of Culture and Status of Women
IADZA,Beaton Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840573849c20c39f9a6401ef8a851e,56.5194444,-117.6844444,1-87-24-W5,Alberta,250000,1955-11-03,AB-Ministry of Culture and Status of Women
IADZB,Beatty Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840524849c20c340f9653651182c5e,52.8805556,-117.5225000,45-25-W5,Alberta,50000,1956-08-02,AB-Ministry of Culture and Status of Women
IADZC,Beatty Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8405f6849c20c382baa7de86cf4887,59.8605555,-118.0522222,125-1-W6,Alberta,1000000,1944-11-06,AB-Ministry of Culture and Status of Women
IATYN,Beatty River,und,Undetermined,,River,Water Feature,RIV,7253a6a6ba3411d892e2080020a0f4c9,58.2247222,-110.0061111,106-1-W4,Alberta,250000,1944-11-28,AB-Ministry of Culture and Status of Women
IAQOH,Beaudry Lakes,und,Undetermined,,Lakes,Water Feature,LAKE,0c89edc0849c20c35fdbe47249c2bea5,50.3955556,-114.4686111,34-16-4-W5,Alberta,50000,1983-05-05,AB-Ministry of Culture and Status of Women
IADZF,Beaumont,und,Undetermined,,City,Populated Place,CITY,6948dcded05511d892e2080020a0f4c9,53.3525000,-113.4152778,34-50-24-W4,Alberta,1000000,2018-12-11,AB-Ministry of Culture and Status of Women
IADZG,Beaupré Creek,und,Undetermined,,Creek,Water Feature,RIV,0c84079c849c20c38c0ee0603c389ccf,51.2161111,-114.6127778,15-26-5-W5,Alberta,250000,1956-11-02,AB-Ministry of Culture and Status of Women
IADZH,Beaupré Hill,und,Undetermined,,Hill,Terrain Feature,MTN,0c840758849c20c38b11cd11f79085d0,51.2683333,-114.6813889,"6,7-27-5-W5",Alberta,250000,1973-06-21,AB-Ministry of Culture and Status of Women
IADZI,Beaupré Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c84086b849c20c3436ff0cfff16a5f4,51.2394444,-114.6672222,20-26-5-W5,Alberta,50000,1956-11-02,AB-Ministry of Culture and Status of Women
IADZK,Beauty Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840907849c20c312ec308cc9d7e8d3,52.3219444,-117.3252778,39-24-W5,Alberta,250000,1935-03-05,AB-Ministry of Culture and Status of Women
IADZL,Beauvais Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8408c5849c20c339a24a054a3536d5,49.4086111,-114.0997222,29-5-1-W5,Alberta,250000,1950-03-02,AB-Ministry of Culture and Status of Women
IAADM,Beauvais Lake Provincial Park,und,Undetermined,,Provincial Park,Administrative Area,PARK,0c829478849c20c325dfe25900994719,49.4141667,-114.1150000,5-1-W5,Alberta,1000000,1977-12-31,AB-Ministry of Culture and Status of Women
IADZM,Beauvallon,und,Undetermined,,Hamlet,Populated Place,UNP,0cff9257849c20c34403c4dae70f62a0,53.6588889,-111.3661111,14-54-10-W4,Alberta,250000,1941-09-11,AB-Ministry of Culture and Status of Women
IASKZ,Beauvallon Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cadee84849c20c385477011d1ec8e93,53.6494444,-111.3822222,10-54-10-W4,Alberta,250000,1991-09-04,AB-Ministry of Culture and Status of Women
IADZN,Beauvert Lake,und,Undetermined,,Lake,Water Feature,LAKE,0cff9299849c20c3ce415c0d9062ae9d,52.8830556,-118.0597222,45-1-W6,Alberta,50000,1951-02-07,AB-Ministry of Culture and Status of Women
IASPA,Beaver Bay,und,Undetermined,,Bay,Water Feature,BAY,97844bdcc6cb11d892e2080020a0f4c9,53.6700000,-112.8386111,14-54-20-W4,Alberta,50000,1991-10-17,AB-Ministry of Culture and Status of Women
IADZQ,Beaver Bluffs,und,Undetermined,,Bluffs,Terrain Feature,MTN,0c84098c849c20c3189a424a3b9da3ec,53.2041666,-118.0663889,49-1-W6,Alberta,250000,1956-08-02,AB-Ministry of Culture and Status of Women
IATWR,Beaver County,und,Undetermined,,Municipal District,Administrative Area,MUN1,59d69fc5c6ce11d892e2080020a0f4c9,53.2497222,-112.1850000,49-14-W4,Alberta,50000,1999-07-01,AB-Ministry of Culture and Status of Women
IASPC,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,9798972ec6cb11d892e2080020a0f4c9,52.8477777,-117.7219444,,Alberta,50000,1991-10-17,AB-Ministry of Culture and Status of Women
IAQLL,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,c67b13efd05211d892e2080020a0f4c9,54.1527778,-115.6875000,35-59-12-W5,Alberta,250000,1982-10-22,AB-Ministry of Culture and Status of Women
IADZW,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840b40849c20c35241297abe9c9ddf,54.0061111,-116.8366667,58-20-W5,Alberta,250000,1956-11-02,AB-Ministry of Culture and Status of Women
IADZS,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840a2c849c20c382bf9fee11fd4655,50.3305555,-114.3269444,11-16-3-W5,Alberta,250000,1939-12-12,AB-Ministry of Culture and Status of Women
IADZR,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840949849c20c3fc15605b774c25c8,49.6294444,-113.7000000,8-28-W4,Alberta,1000000,1954-07-08,AB-Ministry of Culture and Status of Women
IADZT,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,0c8409ec849c20c36b8448427797a299,50.0941667,-114.4361111,13-4-W5,Alberta,50000,1959-10-28,AB-Ministry of Culture and Status of Women
IADZV,Beaver Creek,und,Undetermined,,Creek,Water Feature,RIV,0c840abe849c20c34458ffcb92df7c0e,52.0644445,-114.6819444,5-36-5-W5,Alberta,250000,1976-09-29,AB-Ministry of Culture and Status of Women
IADZX,Beaver Crossing,und,Undetermined,,Hamlet,Populated Place,UNP,0c840aff849c20c3bf1979ec38aad017,54.3605555,-110.2066667,15-62-2-W4,Alberta,250000,1950-07-06,AB-Ministry of Culture and Status of Women
IBAOF,Beaver First Nation,und,Undetermined,,First Nation Administrative Location,Administrative Area,MUN2,671d784fd2e3424a9d8119adf71b6f3e,58.4557901,-116.2747780,,Alberta,50000,2023-09-14,Indigenous Services Canada
IAEAG,Beaver Flat,und,Undetermined,,Flat,Terrain Feature,PLN,0c840da6849c20c3fe46f34b9e621aea,52.6180556,-116.3388889,42-17-W5,Alberta,50000,1940-04-23,AB-Ministry of Culture and Status of Women
IAEAL,Beaver Indian River,und,Undetermined,,River,Water Feature,RIV,0c840f6e849c20c399a294c1d7989ff3,59.0455555,-113.1611111,116-19-W4,Alberta,250000,1944-07-12,AB-Ministry of Culture and Status of Women
